name,link,image,regular_price,discount_price,category,store,date
SAMSUNG Galaxy A14 4+64GB (SM-A145RZSUEUC) Silver,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-64GB--SM-A145RZSUEUC--Silver,https://www.neptun.mk/2023/04/18/sm_silver_1.JPG?width=192,11799,9499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A14 4+64GB (SM-A145RZKUEUC) Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-64GB--SM-A145RZKUEUC--Black,https://www.neptun.mk/2023/04/18/sm_black_1.JPG?width=192,11799,9499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A14 4+64GB (SM-A145RLGUEUC) Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-64GB--SM-A145RLGUEUC--Green,https://www.neptun.mk/2023/04/18/sm_zelen_1.JPG?width=192,11799,9499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A14 4+128GB (SM-A145RZKVEUC) Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-128GB--SM-A145RZKVEUC--Black,https://www.neptun.mk/2023/04/18/14_sm_black_1.JPG?width=192,12899,10999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A14 4+128GB (SM-A145RLGVEUC) Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-128GB--SM-A145RLGVEUC--Green,https://www.neptun.mk/2023/04/18/14_sm_greem_1.JPG?width=192,12899,10999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A14 4+128GB (SM-A145RZSVEUC) Silver,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A14-4-128GB--SM-A145RZSVEUC--Silver,https://www.neptun.mk/2023/04/18/14_sm_silver_1.JPG?width=192,12899,10999.0,PHONE,Neptun,2023-10-11
SMARTPHONE HONOR X8a (Cartier-L31C) 6/128GB Cyan,https://www.neptun.mk/categories/mobilni_telefoni/SMARTPHONE-HONOR-X8a--Cartier-L31C--6-128GB-Cyan,https://www.neptun.mk/2023/03/02/HONORX8aCartier-L31C6128GBCyan_e4a654d4-20d0-4da3-a13a-2677d32e22d3.JPG?width=192,16999,10999.0,PHONE,Neptun,2023-10-11
SMARTPHONE HONOR X8a (Cartier-L31C) 6/128GB Black,https://www.neptun.mk/categories/mobilni_telefoni/SMARTPHONE-HONOR-X8a--Cartier-L31C--6-128GB-Black,https://www.neptun.mk/2023/03/02/honor.JPG?width=192,16999,10999.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12 4+128GB Ice Blue, 5000mAh, 6.67""",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-4-128GB-Ice-Blue,https://www.neptun.mk/2023/04/11/xiomi_1.JPG?width=192,14199,11999.0,PHONE,Neptun,2023-10-11
Xiaomi Redmi Note 12 4+128GB Mint Green,https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-4-128GB-Mint-Green,https://www.neptun.mk/2023/09/07/Redmi_41d3a38b-9b69-45f3-90fa-a86bc9095bf6.JPG?width=192,14199,11999.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12 4+128GB Onyx Gray, 5000mAh, 6.67""",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-4-128GB-Onyx-Gray,https://www.neptun.mk/2023/04/11/black_1.JPG?width=192,14199,11999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A23, 6.5"", 5G 4/64GB, 5000 mAh (SM-A236BLBUEUC) Blue",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A23-5G-4-64GB--SM-A236BLBUEUC--Blue,https://www.neptun.mk/2023/02/23/blue.JPG?width=192,19399,14599.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A23 5G, 6.5"", 4/64GB, 5000 mAh (SM-A236BZWUEUC) White",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A23-5G-4-64GB--SM-A236BZWUEUC--White,https://www.neptun.mk/2023/02/23/xxxx.JPG?width=192,19399,14599.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A23, 6.5"", 5G 4/64GB, 5000 mAh (SM-A236BZKUEUC) Black",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A23-5G-4-64GB--SM-A236BZKUEUC--Black,https://www.neptun.mk/2023/02/23/blackk.JPG?width=192,19399,14599.0,PHONE,Neptun,2023-10-11
"XIAOMI Redmi Note 11 Pro 5G, 6.67"", 6/128GB, 108+8+2+2/16MP, 5000mAh Graphite Gray",https://www.neptun.mk/categories/mobilni_telefoni/XIAOMI-Redmi-Note-11-Pro-5G-6-128-Graphite-Gray,https://www.neptun.mk/2022/10/20/xiaomi-redmi-note-11-pro-6128gb-graphite-gray_b5902253-cda5-4ce6-962c-1a8d6d604fe0.jpg?width=192,23999,15497.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12, 6.67"", 8/256GB, 5000 mAh, Ice Blue",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-8-256GB-Ice-Blue,https://www.neptun.mk/2023/08/15/Xiaomi01_67a48701-277b-4fc5-b489-2ed6b1eac733.JPG?width=192,16999,15499.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12, 6.67"", 8/256GB, 5000 mAh, Onyx Gray",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-8-256GB-Onyx-Gray,https://www.neptun.mk/2023/08/18/Xiaomi_0f33cbca-60d4-43fc-94a5-ced9199a65b5.JPG?width=192,16999,15499.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12S, 6.43"", 8/256GB, 108+8+2/16MP, 5000 mAh, Ice Blue",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12S-8-256GB-Ice-Blue,https://www.neptun.mk/2023/09/07/XiaomiRedmiNote12S8256GBIceBlue_164b987e-88e7-43a9-8d6f-38baa32fae54.JPG?width=192,18999,16999.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12S, 6.43"", 8/256GB, 108+8+2/16MP, 5000mAh, Onyx Black",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12S-8-256GB-Onyx-Black,https://www.neptun.mk/2023/06/09/redminote12_d07c52f2-a68b-4558-8b60-6cd08e15dc14.png?width=192,18999,16999.0,PHONE,Neptun,2023-10-11
"HONOR 90 Lite 5G (Cartier-N31E), 6.67"", 8/256GB, 100+5+2/16MP, 4500 mAh Midnight Black",https://www.neptun.mk/categories/mobilni_telefoni/HONOR-90-Lite-5G--Cartier-N31E--8-256GB-Midnight-Black,https://www.neptun.mk/2023/09/06/H1_2fe76b61-cda4-40ad-9721-f3457e5cb761.JPG?width=192,20999,16999.0,PHONE,Neptun,2023-10-11
HONOR Magic5 Lite 5G (Rambo-N21D) 6/128GB Black,https://www.neptun.mk/categories/mobilni_telefoni/HONOR-Magic5-Lite-5G--Rambo-N21D--6-128GB-Black,https://www.neptun.mk/2023/02/20/honor_35183908-6ee9-44d4-a721-2d4e583f9fa4.JPG?width=192,21999,16999.0,PHONE,Neptun,2023-10-11
"HONOR Magic5 Lite 5G (Rambo-N21G), 6.67"", 8/256GB, 64+5+2/16MP, 5100 mAh, Black",https://www.neptun.mk/categories/mobilni_telefoni/HONOR-Magic5-Lite-5G--Rambo-N21G--8-256GB-Black,https://www.neptun.mk/2023/09/06/honor35183908-6ee9-44d4-a721-2d4e583f9fa4_9a529bde-92ba-4b3d-a4ee-735893388bad.JPG?width=192,23999,18999.0,PHONE,Neptun,2023-10-11
Xiaomi Redmi Note 12 Pro 8+256GB Glacier Blue,https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-Pro-8-256GB-Glacier-Blue,https://www.neptun.mk/2023/05/24/Xiaomi.JPG?width=192,20999,19999.0,PHONE,Neptun,2023-10-11
Xiaomi Redmi Note 12 Pro 8+256GB Graphite Gray,https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-Pro-8-256GB-Graphite-Gray,https://www.neptun.mk/2023/04/13/xiomi_11.JPG?width=192,20999,19999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A34 5G 6+128GB (SM-A346BLVAEUC) Violet,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A34-5G-6-128GB--SM-A346BLVAEUC--Violet,https://www.neptun.mk/2023/03/29/eo.JPG?width=192,23499,19999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A34 5G 6/128GB, 48+8+5/13MP, 5000 mAh, (SM-A346BZSAEUC) Silver",https://www.neptun.mk/categories/mobilni_telefoni/SMARTPHONE-SAMSUNG-Galaxy-A34-5G-6-128GB--SM-A346BZSAEUC--Silver,https://www.neptun.mk/2023/07/25/Samsung_0367f6c0-632c-4bbb-8733-e2bfdac522b0.JPG?width=192,23499,19999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A34 5G 6/128GB, 48+8+5/13MP, 5000 mAh",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A34-5G-6-128GB--SM-A346BLGAEUC--Green,https://www.neptun.mk/2023/07/24/A34Green_c37de851-e60a-44d8-915b-6e207ac7a518.JPG?width=192,23499,19999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A34 5G 6+128GB (SM-A346BZKAEUC) Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A34-5G-6-128GB--SM-A346BZKAEUC--Black,https://www.neptun.mk/2023/03/29/78___.JPG?width=192,23499,19999.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12 Pro 5G 6.67"", 6/128GB, 50+8+2/16MP, 5000 mAh Sky Blue",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-Pro-5G-6-128GB-Sky-Blue,https://www.neptun.mk/2023/04/06/Xiaomi_Redmi_Note_12_Pro_5G.JPG?width=192,23299,21999.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12 Pro 5G, 6.67"", 6/128GB, 50+8+2/16MP, 5000 mAh, Midnight Black",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-Pro-5G-6-128GB-Midnight-Black,https://www.neptun.mk/2023/04/06/Xiaomi_Redmi_Note_12_Pro_5G_6_128GB_Midnight_Black.JPG?width=192,23299,21999.0,PHONE,Neptun,2023-10-11
"XIAOMI 13 Lite 8+256GB Black, 6,55, 8/256GB, 4500 mAh",https://www.neptun.mk/categories/mobilni_telefoni/XIAOMI-13-Lite-8-256GB-Black,https://www.neptun.mk/2023/03/08/52.JPG?width=192,29999,23999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy A34, 6.6"", 8/256GB, 5000mAh, (SM-A346BZKEEUC) Black",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A34-5G-8-256GB--SM-A346BZKEEUC--Black,https://www.neptun.mk/2023/04/11/%D1%81%D0%BC_1.JPG?width=192,26999,24999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+128GB (SM-A546BLVCEUC) Violet,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-128GB--SM-A546BLVCEUC--Violet,https://www.neptun.mk/2023/03/29/lila.JPG?width=192,29499,25699.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+128GB (SM-A546BZWCEUC) White,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-128GB--SM-A546BZWCEUC--White,https://www.neptun.mk/2023/03/29/sam.JPG?width=192,29499,25699.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+128GB (SM-A546BLGCEUC) Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-128GB--SM-A546BLGCEUC--Green,https://www.neptun.mk/2023/03/29/123.JPG?width=192,29499,25699.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+128GB (SM-A546BZKCEUC) Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-128GB--SM-A546BZKCEUC--Black,https://www.neptun.mk/2023/03/29/crn.JPG?width=192,29499,25699.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+256GB (SM-A546BZWDEUC) White,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-256GB--SM-A546BZWDEUC--White,https://www.neptun.mk/2023/04/13/white.JPG?width=192,31999,27499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+256GB (SM-A546BZKDEUC) Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-256GB--SM-A546BZKDEUC--Black,https://www.neptun.mk/2023/04/13/sams_1.JPG?width=192,31999,27499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+256GB (SM-A546BLGDEUC) Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-256GB--SM-A546BLGDEUC--Green,https://www.neptun.mk/2023/04/13/green_1.JPG?width=192,31999,27499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy A54 5G 8+256GB (SM-A546BLVDEUC) Violet,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-A54-5G-8-256GB--SM-A546BLVDEUC--Violet,https://www.neptun.mk/2023/04/13/lila_1.JPG?width=192,31999,27499.0,PHONE,Neptun,2023-10-11
"Xiaomi Redmi Note 12 Pro+ 5G, 6,67"", 8/256GB, 5000 mAh, Midnight Black",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-Redmi-Note-12-Pro--5G-8-256GB-Midnight-Black,https://www.neptun.mk/2023/08/18/Xiaomi02_216decc8-f190-409c-82a7-d1e074e406f1.JPG?width=192,30499,29499.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy S21 FE 5G, 6.4"", 6/128GB, 4500mAh (SM-G990BZADEUC) Gray",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S21-FE-5G-6-128GB--SM-G990BZADEUC--Gray,https://www.neptun.mk/2022/01/13/Samsung-Galaxy-s21-FE--black_316443ba-71a3-40de-a767-d2973fd4040c.png?width=192,47999,34999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy S21 FE 5G, 6.4"", 6/128GB, 4500mAh (SM-G990BLVDEUC) Light Violet",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S21-FE-5G-6-128GB--SM-G990BLVDEUC--Light-Violet,https://www.neptun.mk/2022/01/13/Samsung-Galaxy-s21-FE--purple_865b4c11-30f8-4113-8a2d-4f84ddd5cfa6.png?width=192,47999,34999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy S21 FE 5G, 6.4"", 6/128GB, 4500mAh (SM-G990BZWDEUC) White",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S21-FE-5G-6-128GB--SM-G990BZWDEUC--White,https://www.neptun.mk/2022/01/13/Samsung-Galaxy-s21-FE-white_52e4262c-c4d9-4a9e-a897-66214399943b.png?width=192,47999,34999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy S21 FE 5G, 6.4"", 6/128GB, 4500mAh (SM-G990BLGDEUC) Light Green",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S21-FE-5G-6-128GB--SM-G990BLGDEUC--Light-Green,https://www.neptun.mk/2022/01/13/Samsung-Galaxy-s21-FE--green_47fbe723-60ee-4431-ba71-b6a41f5fc243.png?width=192,47999,34999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy S22 5G, 6.1"",8/128GB, 3700mAh Green",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S22-5G--SM-S901BZGDEUC--8-128GB-Green,https://www.neptun.mk/2022/07/01/samsung-s22-green_af127e9c-7d78-4434-bb51-4e38140e8e28.png?width=192,54999,38499.0,PHONE,Neptun,2023-10-11
"Xiaomi 13T, 6,67"", 8/256GB, 50+50+12/20MP, 5000 mAh, Black",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-13T-8-256GB-Black,https://www.neptun.mk/2023/09/27/R1.webp?width=192,39999,,PHONE,Neptun,2023-10-11
"Xiaomi 13T, 6,67"", 8/256GB, 50+50+12/20, 5000 mAh, Alpine Blue",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-13T-8-256GB-Alpine-Blue,https://www.neptun.mk/2023/09/27/X1.webp?width=192,39999,,PHONE,Neptun,2023-10-11
iPhone 12 64GB White,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-12-64GB-White--MGJ63SE-A-,https://www.neptun.mk/2020/11/04/iphone12whitepdpimageposition-2en-us3_b4204f66-5b42-4733-b9e5-d1ac447a7afb.jpg?width=192,45990,39999.0,PHONE,Neptun,2023-10-11
iPhone 12 64GB Purple,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-12-64GB-Purple--mjnm3se-a-,https://www.neptun.mk/2021/05/07/1_f966c62f-db70-4d37-a441-a20f36993146.jpg?width=192,45990,39999.0,PHONE,Neptun,2023-10-11
iPhone 12 64GB Black,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-12-64GB-Black--MGJ53SE-A-,https://www.neptun.mk/2020/11/04/iphone12pdpimageposition-2en-us3_9323f629-4643-4f78-a352-3c7beac83b8a.jpg?width=192,45990,39999.0,PHONE,Neptun,2023-10-11
iPhone 13 128GB Green,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-13-128GB-Green,https://www.neptun.mk/2023/02/24/74.JPG?width=192,55890,48790.0,PHONE,Neptun,2023-10-11
iPhone 13 128GB Pink,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-13-128GB-Pink,https://www.neptun.mk/2023/02/24/r.JPG?width=192,55890,48790.0,PHONE,Neptun,2023-10-11
iPhone 13 128GB Starlight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-13-128GB-Starlight,https://www.neptun.mk/2023/02/24/b.JPG?width=192,55890,48790.0,PHONE,Neptun,2023-10-11
iPhone 13 128GB Blue,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-13-128GB-Blue,https://www.neptun.mk/2023/02/24/98.JPG?width=192,55890,48790.0,PHONE,Neptun,2023-10-11
iPhone 13 128GB Midnight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-13-128GB-Midnight,https://www.neptun.mk/2023/02/24/97.JPG?width=192,55890,48790.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 5G (SM-S911BZKDEUC 8+128GB Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-5G--SM-S911BZKDEUC-8-128GB-Black,https://www.neptun.mk/2023/02/17/crn.PNG?width=192,56999,53999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 5G (SM-S911BZGDEUC) 8+128GB Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-5G--SM-S911BZGDEUC--8-128GB-Green,https://www.neptun.mk/2023/02/17/ze.PNG?width=192,56999,53999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 5G (SM-S911BZEDEUC) 8+128GB Beige,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-5G--SM-S911BZEDEUC--8-128GB-Beige,https://www.neptun.mk/2023/02/23/ssss.JPG?width=192,56999,53999.0,PHONE,Neptun,2023-10-11
"Xiaomi 13T Pro, 6,73"", 12/512GB, 50+50+50/32MP, 5000 mAh, Alpine Blue",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-13T-Pro-12-512GB-Alpine-Blue,https://www.neptun.mk/2023/09/27/X1.webp?width=192,54999,,PHONE,Neptun,2023-10-11
"Xiaomi 13T Pro , 6,73"", 12/512GB, 50+50+50/32MP, 5000 mAh, Black",https://www.neptun.mk/categories/mobilni_telefoni/Xiaomi-13T-Pro-12-512GB-Black,https://www.neptun.mk/2023/09/27/R1.webp?width=192,54999,,PHONE,Neptun,2023-10-11
"XIAOMI 13 8+256GB Black, 6,36, 8GB/256GB, 4500 mAh",https://www.neptun.mk/categories/mobilni_telefoni/XIAOMI-13-8-256GB-Black,https://www.neptun.mk/2023/03/08/321.JPG?width=192,60999,54999.0,PHONE,Neptun,2023-10-11
"XIAOMI 13, 6,36"", 8/256GB, 50+10+12/32, 4500 mAh Flora Green",https://www.neptun.mk/categories/mobilni_telefoni/XIAOMI-13-8-256GB-Flora-Green,https://www.neptun.mk/2023/07/11/xiaomi1_6a2210c9-b6b6-4a8d-aac4-20469dff8225.JPG?width=192,60999,54999.0,PHONE,Neptun,2023-10-11
iPhone 13 256GB Starlight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-13-256GB-Starlight,https://www.neptun.mk/2023/02/24/45.JPG?width=192,61990,55987.0,PHONE,Neptun,2023-10-11
iPhone 14 128GB Purple,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-128GB-Purple,https://www.neptun.mk/2023/02/24/iphone_13.JPG?width=192,61990,56990.0,PHONE,Neptun,2023-10-11
iPhone 14 128GB Blue,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-128GB-Blue,https://www.neptun.mk/2023/02/24/iphone_13_1.JPG?width=192,61990,56990.0,PHONE,Neptun,2023-10-11
iPhone 14 128GB Starlight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-128GB-Starlight,https://www.neptun.mk/2023/02/24/iphone_13_2.JPG?width=192,61990,56990.0,PHONE,Neptun,2023-10-11
Apple iPhone 14 128GB Yellow,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-14-128GB-Yellow,https://www.neptun.mk/2023/03/27/ip.JPG?width=192,61990,56990.0,PHONE,Neptun,2023-10-11
iPhone 14 128GB Midnight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-128GB-Midnight,https://www.neptun.mk/2023/02/24/55.JPG?width=192,61990,56990.0,PHONE,Neptun,2023-10-11
iPhone 15 128GB Black,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-128GB-Black,https://www.neptun.mk/2023/09/29/iPhone15Black1.JPG?width=192,63690,,PHONE,Neptun,2023-10-11
iPhone 15 128GB Blue,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-128GB-Blue,https://www.neptun.mk/2023/09/29/iPhone15_Blue1.JPG?width=192,63690,,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23+ 5G (SM-S916BLIDEUC) 8+256GB Light Pink,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23--5G--SM-S916BLIDEUC--8-256GB-Light-Pink,https://www.neptun.mk/2023/02/23/eww.JPG?width=192,71999,64999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23+ 5G (SM-S916BZGDEUC) 8+256GB Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23--5G--SM-S916BZGDEUC--8-256GB-Green,https://www.neptun.mk/2023/02/13/S1.JPG?width=192,71999,64999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23+ 5G (SM-S916BZKDEUC) 8+256GB Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23--5G--SM-S916BZKDEUC--8-256GB-Black,https://www.neptun.mk/2023/02/17/sm_blackkkkk.PNG?width=192,71999,64999.0,PHONE,Neptun,2023-10-11
iPhone 14 256GB Purple,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-256GB-Purple,https://www.neptun.mk/2023/02/24/43.JPG?width=192,70990,65790.0,PHONE,Neptun,2023-10-11
iPhone 14 256GB Midnight,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-256GB-Midnight,https://www.neptun.mk/2023/02/24/75.JPG?width=192,70990,65790.0,PHONE,Neptun,2023-10-11
iPhone 14 256GB Starligh,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-256GB-Starligh,https://www.neptun.mk/2023/02/24/iphone_13_2.JPG?width=192,70990,65790.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23+ 5G (SM-S916BZEGEUC) 8+512GB Beige,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23--5G--SM-S916BZEGEUC--8-512GB-Beige,https://www.neptun.mk/2023/02/23/ssss.JPG?width=192,78999,69999.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BZAGEUC), 6.7"", 8/256GB, 12+12/10MP, 3700 mAh, Graphite",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BZAGEUC--8-256GB-Graphite,https://www.neptun.mk/2023/08/11/ZFlip5Graphite_7d9c0747-e997-4be3-b830-0a48baafbeab.JPG?width=192,71999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BLIGEUC), 6.7"", 8+256GB, 12+12/10MP, 3700 mAh, Lavender",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BLIGEUC--8-256GB-Lavender,https://www.neptun.mk/2023/08/11/ZFlip5Lavender_6a27a51a-a366-448a-b8c3-429c7f66fad5.JPG?width=192,71999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BZEGEUC), 6.7"", 8/256GB, 12+12/10MP, 3700 mAh, Cream",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BZEGEUC--8-256GB-Cream,https://www.neptun.mk/2023/08/11/ZFlip5Cream_c0b1c44e-1d59-42a9-8c9b-99f94198013a.JPG?width=192,71999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BLGGEUC), 6.7"", 8/256GB, 12+12/10MP, 3700 mAh, Mint",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BLGGEUC--8-256GB-Mint,https://www.neptun.mk/2023/08/11/ZFlip5Mint_344d3c05-3eb1-437b-9839-51b60492ec24.JPG?width=192,71999,,PHONE,Neptun,2023-10-11
iPhone 15 256GB Black,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-256GB-Black,https://www.neptun.mk/2023/09/29/iPhone15Black1.JPG?width=192,72590,,PHONE,Neptun,2023-10-11
iPhone 15 256GB Pink,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-256GB-Pink,https://www.neptun.mk/2023/10/03/Apple_iPhone_15_256GB_Pink1.JPG?width=192,72590,,PHONE,Neptun,2023-10-11
iPhone 15 256GB Blue,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-256GB-Blue,https://www.neptun.mk/2023/10/03/Apple_iPhone_15_256GB_Blue1.JPG?width=192,72590,,PHONE,Neptun,2023-10-11
iPhone 15 Plus 128GB Blue,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Plus-128GB-Blue,https://www.neptun.mk/2023/10/09/Iphone.JPG?width=192,73890,,PHONE,Neptun,2023-10-11
